flight_id,origin,destination,seats_total,seats_sold,avg_price,revenue,passenger_id,gender,age,country,frequent_flyer,tier,booking_id,passenger_id,flight_id,price,class,status,cancel_id,booking_id,reason,refund,passenger_id,points,flights_count,booking_date,Departure_Time,cancellation_date,season
,,,,,,,,,,,,,19203,1821,2220,1380,Economy,Completed,,,,,,,,27/11/2024,09:43:00,,Autumn
,,,,,,,,,,,,,19204,59,1861,553,Economy,Completed,,,,,,,,28/07/2025,19:37:00,,Summer
,,,,,,,,,,,,,19205,3467,425,1069,Business,Completed,,,,,,,,11/12/2025,12:48:00,,Winter
,,,,,,,,,,,,,19206,7315,680,827,Business,Cancelled,,,,,,,,25/12/2025,19:39:00,,Winter
,,,,,,,,,,,,,19207,3847,1063,227,Business,Cancelled,,,,,,,,18/11/2024,22:21:00,,Autumn
,,,,,,,,,,,,,19208,4392,1960,601,Business,Completed,,,,,,,,09/12/2025,03:57:00,,Winter
,,,,,,,,,,,,,19209,627,155,1045,Economy,Completed,,,,,,,,17/02/2024,05:33:00,,Winter
,,,,,,,,,,,,,19210,2591,3572,1429,Economy,Completed,,,,,,,,20/07/2025,01:45:00,,Summer
,,,,,,,,,,,,,19211,7005,2530,373,Business,No-show,,,,,,,,04/06/2025,06:21:00,,Summer
,,,,,,,,,,,,,19212,6205,1476,438,Business,Completed,,,,,,,,22/07/2024,11:28:00,,Summer
,,,,,,,,,,,,,19213,6863,2159,1158,Business,No-show,,,,,,,,10/01/2025,04:20:00,,Winter
,,,,,,,,,,,,,19214,5374,3136,302,Business,Completed,,,,,,,,24/05/2024,21:56:00,,Spring
,,,,,,,,,,,,,19215,6775,1914,578,Business,No-show,,,,,,,,07/10/2025,22:38:00,,Autumn
,,,,,,,,,,,,,19216,3181,798,1488,Economy,No-show,,,,,,,,24/09/2024,10:54:00,,Autumn
,,,,,,,,,,,,,19217,2222,2343,1267,Business,Completed,,,,,,,,20/05/2025,13:39:00,,Spring
,,,,,,,,,,,,,19218,6478,732,734,Economy,Completed,,,,,,,,11/06/2024,11:48:00,,Summer
,,,,,,,,,,,,,19219,7587,3596,846,Business,Completed,,,,,,,,02/07/2024,07:55:00,,Summer
,,,,,,,,,,,,,19220,7619,437,925,Economy,No-show,,,,,,,,28/12/2025,20:48:00,,Winter
,,,,,,,,,,,,,19221,3840,3486,1195,Economy,Cancelled,,,,,,,,23/07/2025,15:06:00,,Summer
,,,,,,,,,,,,,19222,1414,2483,781,Business,Completed,,,,,,,,14/12/2025,09:14:00,,Winter
,,,,,,,,,,,,,19223,190,358,1069,Economy,Completed,,,,,,,,11/08/2024,11:02:00,,Summer
,,,,,,,,,,,,,19224,1507,3068,1289,Business,Cancelled,,,,,,,,14/06/2024,21:59:00,,Summer
,,,,,,,,,,,,,19225,232,2286,559,Economy,Completed,,,,,,,,04/01/2025,09:34:00,,Winter
,,,,,,,,,,,,,19226,4858,2849,1467,Economy,Cancelled,,,,,,,,29/12/2024,10:41:00,,Winter
,,,,,,,,,,,,,19227,4650,1461,1399,Economy,Cancelled,,,,,,,,18/06/2024,07:42:00,,Summer
,,,,,,,,,,,,,19228,3456,2956,798,Business,No-show,,,,,,,,15/07/2025,14:14:00,,Summer
,,,,,,,,,,,,,19229,3248,1049,156,Economy,Completed,,,,,,,,29/09/2024,20:37:00,,Autumn
,,,,,,,,,,,,,19230,310,2823,321,Business,Completed,,,,,,,,23/06/2024,09:44:00,,Summer
,,,,,,,,,,,,,19231,2360,3698,1387,Business,Completed,,,,,,,,28/08/2024,15:42:00,,Summer
,,,,,,,,,,,,,19232,7423,3545,1257,Business,No-show,,,,,,,,27/03/2025,10:15:00,,Spring
,,,,,,,,,,,,,19233,2689,1204,318,Economy,Completed,,,,,,,,12/07/2025,02:37:00,,Summer
,,,,,,,,,,,,,19234,515,1201,1141,Economy,Completed,,,,,,,,23/12/2024,04:31:00,,Winter
,,,,,,,,,,,,,19235,200,3096,231,Business,Completed,,,,,,,,03/02/2025,21:01:00,,Winter
,,,,,,,,,,,,,19236,6968,3514,645,Business,Completed,,,,,,,,02/06/2024,22:06:00,,Summer
,,,,,,,,,,,,,19237,1234,2980,1306,Economy,Cancelled,,,,,,,,09/11/2025,11:09:00,,Autumn
,,,,,,,,,,,,,19238,2593,1395,377,Economy,Completed,,,,,,,,28/11/2025,10:20:00,,Autumn
,,,,,,,,,,,,,19239,1485,89,348,Economy,Completed,,,,,,,,22/06/2025,08:40:00,,Summer
,,,,,,,,,,,,,19240,1256,1386,494,Economy,Completed,,,,,,,,24/01/2024,22:24:00,,Winter
,,,,,,,,,,,,,19241,7690,1102,541,Business,No-show,,,,,,,,19/02/2025,00:58:00,,Winter
,,,,,,,,,,,,,19242,977,2922,913,Economy,Completed,,,,,,,,24/05/2025,23:01:00,,Spring
,,,,,,,,,,,,,19243,4451,1246,1468,Business,Completed,,,,,,,,29/12/2025,11:43:00,,Winter
,,,,,,,,,,,,,19244,3291,1184,295,Economy,Completed,,,,,,,,30/12/2025,10:47:00,,Winter
,,,,,,,,,,,,,19245,1573,260,773,Economy,Completed,,,,,,,,24/09/2025,21:14:00,,Autumn
,,,,,,,,,,,,,19246,1895,3770,691,Business,Completed,,,,,,,,26/03/2024,14:50:00,,Spring
,,,,,,,,,,,,,19247,6953,167,557,Economy,Completed,,,,,,,,11/12/2025,07:15:00,,Winter
,,,,,,,,,,,,,19248,5038,2901,277,Economy,Completed,,,,,,,,02/05/2025,02:25:00,,Spring
,,,,,,,,,,,,,19249,6182,1944,1175,Business,Completed,,,,,,,,14/08/2025,14:18:00,,Summer
,,,,,,,,,,,,,19250,4775,2219,733,Economy,Completed,,,,,,,,30/10/2024,16:17:00,,Autumn
,,,,,,,,,,,,,19251,7617,1740,366,Business,Cancelled,,,,,,,,22/08/2024,22:55:00,,Summer
,,,,,,,,,,,,,19252,5347,3673,354,Economy,Completed,,,,,,,,15/12/2024,04:04:00,,Winter
,,,,,,,,,,,,,19253,406,442,453,Business,Completed,,,,,,,,06/06/2024,05:00:00,,Summer
,,,,,,,,,,,,,19254,5842,2113,267,Economy,Completed,,,,,,,,23/09/2024,07:17:00,,Autumn
,,,,,,,,,,,,,19255,86,3238,815,Economy,Cancelled,,,,,,,,24/09/2025,14:27:00,,Autumn
,,,,,,,,,,,,,19256,6030,3913,969,Business,Completed,,,,,,,,21/02/2024,01:39:00,,Winter
,,,,,,,,,,,,,19257,5287,2501,1052,Business,No-show,,,,,,,,07/06/2024,12:04:00,,Summer
,,,,,,,,,,,,,19258,6442,1277,1288,Economy,Completed,,,,,,,,18/05/2024,13:33:00,,Spring
,,,,,,,,,,,,,19259,3291,1994,1382,Economy,Completed,,,,,,,,28/10/2024,07:59:00,,Autumn
,,,,,,,,,,,,,19260,634,2889,412,Economy,Completed,,,,,,,,30/12/2025,06:54:00,,Winter
,,,,,,,,,,,,,19261,2085,1940,1029,Economy,Completed,,,,,,,,18/06/2024,02:44:00,,Summer
,,,,,,,,,,,,,19262,4700,3796,1048,Economy,Completed,,,,,,,,05/06/2024,22:05:00,,Summer
,,,,,,,,,,,,,19263,2870,691,521,Business,Completed,,,,,,,,09/11/2025,16:13:00,,Autumn
,,,,,,,,,,,,,19264,4037,133,1489,Business,Completed,,,,,,,,14/10/2025,19:04:00,,Autumn
,,,,,,,,,,,,,19265,6912,3399,888,Economy,Completed,,,,,,,,13/02/2024,01:27:00,,Winter
,,,,,,,,,,,,,19266,4540,1844,1180,Economy,Cancelled,,,,,,,,23/07/2025,20:40:00,,Summer
,,,,,,,,,,,,,19267,6418,2128,1358,Economy,Completed,,,,,,,,10/06/2025,09:32:00,,Summer
,,,,,,,,,,,,,19268,7306,2486,642,Economy,Completed,,,,,,,,30/07/2025,13:33:00,,Summer
,,,,,,,,,,,,,19269,5156,2591,690,Business,Completed,,,,,,,,29/12/2024,02:58:00,,Winter
,,,,,,,,,,,,,19270,2171,1530,164,Economy,Completed,,,,,,,,28/12/2025,02:42:00,,Winter
,,,,,,,,,,,,,19271,5082,2688,560,Economy,Completed,,,,,,,,28/02/2024,09:52:00,,Winter
,,,,,,,,,,,,,19272,2885,2259,633,Business,Completed,,,,,,,,15/07/2024,16:45:00,,Summer
,,,,,,,,,,,,,19273,3210,555,1415,Business,Completed,,,,,,,,23/10/2024,19:53:00,,Autumn
,,,,,,,,,,,,,19274,4344,1523,573,Business,Completed,,,,,,,,09/12/2024,05:00:00,,Winter
,,,,,,,,,,,,,19275,804,1305,453,Business,Cancelled,,,,,,,,18/11/2025,06:13:00,,Autumn
,,,,,,,,,,,,,19276,1439,597,241,Economy,Completed,,,,,,,,22/03/2025,11:47:00,,Spring
,,,,,,,,,,,,,19277,2993,3206,881,Economy,Completed,,,,,,,,01/03/2024,03:22:00,,Spring
,,,,,,,,,,,,,19278,3373,2845,677,Business,Completed,,,,,,,,31/10/2024,00:46:00,,Autumn
,,,,,,,,,,,,,19279,7447,1798,1111,Economy,No-show,,,,,,,,11/11/2024,07:42:00,,Autumn
,,,,,,,,,,,,,19280,7391,918,212,Business,Completed,,,,,,,,16/12/2025,06:47:00,,Winter
,,,,,,,,,,,,,19281,6465,800,1204,Business,Completed,,,,,,,,22/04/2025,20:17:00,,Spring
,,,,,,,,,,,,,19282,1121,160,1021,Business,Completed,,,,,,,,01/06/2025,07:06:00,,Summer
,,,,,,,,,,,,,19283,589,2410,474,Business,Completed,,,,,,,,06/07/2025,15:29:00,,Summer
,,,,,,,,,,,,,19284,184,3839,647,Business,Completed,,,,,,,,31/07/2025,05:16:00,,Summer
,,,,,,,,,,,,,19285,3527,1260,607,Economy,Completed,,,,,,,,01/06/2025,07:00:00,,Summer
,,,,,,,,,,,,,19286,713,686,257,Economy,No-show,,,,,,,,16/07/2024,21:32:00,,Summer
,,,,,,,,,,,,,19287,2065,998,496,Economy,Completed,,,,,,,,08/10/2025,04:22:00,,Autumn
,,,,,,,,,,,,,19288,4213,1981,716,Economy,Completed,,,,,,,,14/07/2025,02:45:00,,Summer
,,,,,,,,,,,,,19289,4128,1848,590,Economy,Completed,,,,,,,,18/07/2025,07:07:00,,Summer
,,,,,,,,,,,,,19290,4061,3777,264,Economy,Cancelled,,,,,,,,30/12/2025,06:36:00,,Winter
,,,,,,,,,,,,,19291,4181,3090,657,Economy,Completed,,,,,,,,15/08/2025,20:39:00,,Summer
,,,,,,,,,,,,,19292,4806,572,791,Business,Completed,,,,,,,,27/08/2025,13:15:00,,Summer
,,,,,,,,,,,,,19293,2361,640,707,Economy,Completed,,,,,,,,10/12/2025,01:46:00,,Winter
,,,,,,,,,,,,,19294,3819,2014,1003,Economy,Completed,,,,,,,,08/06/2024,01:37:00,,Summer
,,,,,,,,,,,,,19295,7042,1436,596,Business,Cancelled,,,,,,,,30/12/2024,20:53:00,,Winter
,,,,,,,,,,,,,19296,2299,1297,299,Business,No-show,,,,,,,,09/04/2025,21:20:00,,Spring
,,,,,,,,,,,,,19297,6020,2777,1312,Business,Completed,,,,,,,,26/08/2024,00:42:00,,Summer
,,,,,,,,,,,,,19298,6439,3145,1068,Economy,Completed,,,,,,,,31/08/2025,04:01:00,,Summer
,,,,,,,,,,,,,19299,5250,949,559,Business,Cancelled,,,,,,,,28/07/2025,01:34:00,,Summer
,,,,,,,,,,,,,19300,6036,3972,1286,Business,Completed,,,,,,,,09/07/2025,03:07:00,,Summer
,,,,,,,,,,,,,19301,3288,3042,986,Business,Completed,,,,,,,,30/12/2025,06:24:00,,Winter
,,,,,,,,,,,,,19302,6375,3293,741,Economy,Completed,,,,,,,,26/07/2024,13:38:00,,Summer
,,,,,,,,,,,,,19303,3809,431,1373,Economy,Completed,,,,,,,,16/07/2025,23:43:00,,Summer
,,,,,,,,,,,,,19304,6496,1319,1201,Economy,No-show,,,,,,,,10/03/2025,19:50:00,,Spring
,,,,,,,,,,,,,19305,2370,1954,272,Economy,Completed,,,,,,,,19/08/2024,19:08:00,,Summer
,,,,,,,,,,,,,19306,3052,3292,177,Economy,Completed,,,,,,,,12/06/2024,01:26:00,,Summer
,,,,,,,,,,,,,19307,536,1981,1123,Business,Completed,,,,,,,,23/10/2025,08:08:00,,Autumn
,,,,,,,,,,,,,19308,591,3559,1320,Economy,Cancelled,,,,,,,,19/04/2025,03:45:00,,Spring
,,,,,,,,,,,,,19309,1414,3873,625,Business,Completed,,,,,,,,25/08/2025,05:44:00,,Summer
,,,,,,,,,,,,,19310,593,346,277,Business,Completed,,,,,,,,02/03/2025,08:37:00,,Spring
,,,,,,,,,,,,,19311,2324,3529,672,Economy,Cancelled,,,,,,,,08/07/2024,17:34:00,,Summer
,,,,,,,,,,,,,19312,2830,1422,1497,Business,Completed,,,,,,,,30/08/2024,04:55:00,,Summer
,,,,,,,,,,,,,19313,3721,3111,154,Business,Completed,,,,,,,,13/10/2024,06:53:00,,Autumn
,,,,,,,,,,,,,19314,5315,1116,289,Economy,Completed,,,,,,,,19/12/2025,02:14:00,,Winter
,,,,,,,,,,,,,19315,1839,3984,583,Economy,Completed,,,,,,,,08/01/2024,08:44:00,,Winter
,,,,,,,,,,,,,19316,1488,155,1116,Economy,No-show,,,,,,,,25/12/2025,16:48:00,,Winter
,,,,,,,,,,,,,19317,1815,12,730,Business,Completed,,,,,,,,23/12/2025,00:03:00,,Winter
,,,,,,,,,,,,,19318,3904,1021,112,Business,No-show,,,,,,,,30/12/2025,02:57:00,,Winter
,,,,,,,,,,,,,19319,3972,2919,349,Business,Completed,,,,,,,,21/12/2024,12:25:00,,Winter
,,,,,,,,,,,,,19320,5617,2719,171,Economy,No-show,,,,,,,,15/12/2025,04:18:00,,Winter
,,,,,,,,,,,,,19321,1010,2128,1303,Economy,Completed,,,,,,,,23/10/2024,10:51:00,,Autumn
,,,,,,,,,,,,,19322,5854,856,820,Economy,Completed,,,,,,,,05/02/2024,18:08:00,,Winter
,,,,,,,,,,,,,19323,4046,3637,552,Economy,Completed,,,,,,,,10/07/2024,23:06:00,,Summer
,,,,,,,,,,,,,19324,7343,2519,850,Economy,Completed,,,,,,,,07/12/2025,17:20:00,,Winter
,,,,,,,,,,,,,19325,2698,124,443,Business,Completed,,,,,,,,19/01/2024,20:23:00,,Winter
,,,,,,,,,,,,,19326,7622,2358,395,Economy,Completed,,,,,,,,03/03/2025,09:03:00,,Spring
,,,,,,,,,,,,,19327,4742,3167,432,Business,Completed,,,,,,,,06/04/2024,20:35:00,,Spring
,,,,,,,,,,,,,19328,486,3437,1377,Business,Completed,,,,,,,,07/08/2024,07:14:00,,Summer
,,,,,,,,,,,,,19329,114,248,659,Economy,Completed,,,,,,,,14/04/2024,21:36:00,,Spring
,,,,,,,,,,,,,19330,7778,2498,224,Business,Completed,,,,,,,,27/09/2025,04:49:00,,Autumn
,,,,,,,,,,,,,19331,1557,3883,1402,Economy,Cancelled,,,,,,,,16/04/2025,13:22:00,,Spring
,,,,,,,,,,,,,19332,5789,181,533,Economy,Completed,,,,,,,,27/10/2025,08:02:00,,Autumn
,,,,,,,,,,,,,19333,7951,3179,1243,Economy,No-show,,,,,,,,24/06/2025,03:53:00,,Summer
,,,,,,,,,,,,,19334,3421,162,815,Business,Completed,,,,,,,,19/12/2025,06:47:00,,Winter
,,,,,,,,,,,,,19335,3930,679,454,Economy,No-show,,,,,,,,13/01/2025,11:33:00,,Winter
,,,,,,,,,,,,,19336,5068,907,365,Business,Completed,,,,,,,,02/06/2025,19:29:00,,Summer
,,,,,,,,,,,,,19337,1851,2349,109,Business,No-show,,,,,,,,07/04/2025,09:21:00,,Spring
,,,,,,,,,,,,,19338,2955,1130,427,Economy,Completed,,,,,,,,24/12/2024,07:09:00,,Winter
,,,,,,,,,,,,,19339,736,2187,854,Economy,Completed,,,,,,,,08/09/2025,07:11:00,,Autumn
,,,,,,,,,,,,,19340,3266,1812,601,Business,Cancelled,,,,,,,,05/06/2025,08:16:00,,Summer
,,,,,,,,,,,,,19341,501,3472,728,Business,Completed,,,,,,,,14/08/2025,16:22:00,,Summer
,,,,,,,,,,,,,19342,7982,2986,1491,Business,Completed,,,,,,,,07/08/2025,18:32:00,,Summer
,,,,,,,,,,,,,19343,1698,882,852,Business,Cancelled,,,,,,,,25/06/2024,16:36:00,,Summer
,,,,,,,,,,,,,19344,472,3807,771,Business,Completed,,,,,,,,07/06/2025,23:54:00,,Summer
,,,,,,,,,,,,,19345,6716,3742,1018,Business,Completed,,,,,,,,29/06/2024,14:56:00,,Summer
,,,,,,,,,,,,,19346,5835,1287,282,Economy,Completed,,,,,,,,11/04/2025,13:46:00,,Spring
,,,,,,,,,,,,,19347,4395,2704,1067,Economy,Completed,,,,,,,,20/06/2025,21:04:00,,Summer
,,,,,,,,,,,,,19348,7563,2021,341,Economy,Cancelled,,,,,,,,30/12/2025,12:57:00,,Winter
,,,,,,,,,,,,,19349,4103,3110,1129,Business,Completed,,,,,,,,11/02/2024,03:42:00,,Winter
,,,,,,,,,,,,,19350,4171,2997,473,Economy,Completed,,,,,,,,16/04/2024,07:47:00,,Spring
,,,,,,,,,,,,,19351,6125,528,1318,Business,Completed,,,,,,,,07/04/2024,09:28:00,,Spring
,,,,,,,,,,,,,19352,5554,2182,878,Business,Completed,,,,,,,,24/10/2024,22:25:00,,Autumn
,,,,,,,,,,,,,19353,4969,3824,724,Business,No-show,,,,,,,,23/08/2025,06:14:00,,Summer
,,,,,,,,,,,,,19354,2337,3077,654,Business,Completed,,,,,,,,06/09/2025,18:55:00,,Autumn
,,,,,,,,,,,,,19355,4260,1240,1456,Economy,Completed,,,,,,,,16/07/2025,08:46:00,,Summer
,,,,,,,,,,,,,19356,7465,305,273,Business,Completed,,,,,,,,24/10/2025,06:51:00,,Autumn
,,,,,,,,,,,,,19357,655,2215,453,Economy,Cancelled,,,,,,,,24/08/2024,04:28:00,,Summer
,,,,,,,,,,,,,19358,3114,1789,290,Economy,Completed,,,,,,,,14/04/2024,10:25:00,,Spring
,,,,,,,,,,,,,19359,4106,468,1362,Business,Completed,,,,,,,,19/03/2024,21:15:00,,Spring
,,,,,,,,,,,,,19360,3182,2511,1078,Economy,Completed,,,,,,,,17/09/2025,16:51:00,,Autumn
,,,,,,,,,,,,,19361,1789,1294,203,Business,Completed,,,,,,,,13/07/2025,23:17:00,,Summer
,,,,,,,,,,,,,19362,4023,851,1283,Business,Completed,,,,,,,,29/06/2025,07:29:00,,Summer
,,,,,,,,,,,,,19363,1658,3209,1198,Economy,Completed,,,,,,,,31/08/2024,13:21:00,,Summer
,,,,,,,,,,,,,19364,4452,1920,524,Business,Cancelled,,,,,,,,12/10/2024,23:11:00,,Autumn
,,,,,,,,,,,,,19365,6583,2225,503,Business,No-show,,,,,,,,13/12/2025,13:41:00,,Winter
,,,,,,,,,,,,,19366,4960,2531,1091,Economy,Cancelled,,,,,,,,26/03/2024,04:14:00,,Spring
,,,,,,,,,,,,,19367,6540,917,339,Economy,Completed,,,,,,,,02/08/2025,21:31:00,,Summer
,,,,,,,,,,,,,19368,7259,2375,871,Economy,Completed,,,,,,,,18/08/2024,02:05:00,,Summer
,,,,,,,,,,,,,19369,7183,3950,1398,Economy,Completed,,,,,,,,22/02/2024,23:36:00,,Winter
,,,,,,,,,,,,,19370,4234,2008,1132,Economy,Completed,,,,,,,,19/07/2025,12:41:00,,Summer
,,,,,,,,,,,,,19371,3103,2940,335,Economy,Completed,,,,,,,,27/08/2024,13:18:00,,Summer
,,,,,,,,,,,,,19372,2367,3732,878,Economy,No-show,,,,,,,,10/07/2025,22:37:00,,Summer
,,,,,,,,,,,,,19373,6694,1947,434,Economy,Completed,,,,,,,,03/07/2025,09:24:00,,Summer
,,,,,,,,,,,,,19374,7037,2137,1427,Business,Cancelled,,,,,,,,16/02/2025,23:11:00,,Winter
,,,,,,,,,,,,,19375,7262,1342,1019,Business,Completed,,,,,,,,03/08/2025,07:35:00,,Summer
,,,,,,,,,,,,,19376,523,2174,673,Economy,Completed,,,,,,,,10/04/2025,18:10:00,,Spring
,,,,,,,,,,,,,19377,3960,1924,304,Economy,Completed,,,,,,,,07/08/2024,18:09:00,,Summer
,,,,,,,,,,,,,19378,2200,1045,126,Business,No-show,,,,,,,,15/07/2025,15:11:00,,Summer
,,,,,,,,,,,,,19379,3542,2386,1037,Economy,No-show,,,,,,,,15/04/2025,14:21:00,,Spring
,,,,,,,,,,,,,19380,2214,416,302,Economy,Completed,,,,,,,,18/01/2024,10:16:00,,Winter
,,,,,,,,,,,,,19381,586,1907,636,Economy,Completed,,,,,,,,27/10/2025,06:39:00,,Autumn
,,,,,,,,,,,,,19382,2344,3738,277,Business,Cancelled,,,,,,,,02/03/2025,04:46:00,,Spring
,,,,,,,,,,,,,19383,4837,2490,922,Business,Completed,,,,,,,,05/10/2025,03:05:00,,Autumn
,,,,,,,,,,,,,19384,6624,2957,1070,Economy,Completed,,,,,,,,14/10/2025,04:43:00,,Autumn
,,,,,,,,,,,,,19385,825,362,738,Economy,Completed,,,,,,,,07/12/2024,10:49:00,,Winter
,,,,,,,,,,,,,19386,5168,796,1179,Economy,Completed,,,,,,,,10/01/2025,11:30:00,,Winter
,,,,,,,,,,,,,19387,4195,3808,350,Economy,Completed,,,,,,,,10/11/2024,03:56:00,,Autumn
,,,,,,,,,,,,,19388,4132,72,907,Business,Cancelled,,,,,,,,09/12/2024,17:21:00,,Winter
,,,,,,,,,,,,,19389,5252,2849,1114,Economy,Completed,,,,,,,,22/10/2025,13:34:00,,Autumn
,,,,,,,,,,,,,19390,390,2426,788,Economy,Completed,,,,,,,,08/08/2025,15:27:00,,Summer
,,,,,,,,,,,,,19391,2407,2086,235,Economy,Completed,,,,,,,,20/05/2024,06:53:00,,Spring
,,,,,,,,,,,,,19392,4171,719,1327,Economy,Completed,,,,,,,,29/04/2025,00:08:00,,Spring
,,,,,,,,,,,,,19393,1892,720,1222,Economy,Completed,,,,,,,,30/12/2025,06:59:00,,Winter
,,,,,,,,,,,,,19394,1987,1725,839,Business,Completed,,,,,,,,20/04/2025,00:28:00,,Spring
,,,,,,,,,,,,,19395,6537,2199,135,Business,Completed,,,,,,,,07/08/2025,05:47:00,,Summer
,,,,,,,,,,,,,19396,7374,490,374,Business,Completed,,,,,,,,31/07/2025,11:00:00,,Summer
,,,,,,,,,,,,,19397,972,2589,790,Business,Completed,,,,,,,,14/09/2024,09:35:00,,Autumn
,,,,,,,,,,,,,19398,1009,2968,337,Business,Completed,,,,,,,,07/10/2024,07:29:00,,Autumn
,,,,,,,,,,,,,19399,4091,2572,1399,Economy,Completed,,,,,,,,10/07/2025,06:19:00,,Summer
,,,,,,,,,,,,,19400,2793,386,338,Economy,Completed,,,,,,,,31/12/2024,11:38:00,,Winter
,,,,,,,,,,,,,19401,3918,42,1303,Economy,Completed,,,,,,,,03/04/2025,06:05:00,,Spring
,,,,,,,,,,,,,19402,1654,2030,957,Business,Completed,,,,,,,,05/07/2025,20:50:00,,Summer
,,,,,,,,,,,,,19403,6661,869,1032,Business,Completed,,,,,,,,03/08/2025,19:01:00,,Summer
,,,,,,,,,,,,,19404,5180,350,1025,Business,Completed,,,,,,,,01/08/2024,06:51:00,,Summer
,,,,,,,,,,,,,19405,1763,461,403,Business,Completed,,,,,,,,06/06/2024,15:50:00,,Summer
,,,,,,,,,,,,,19406,2993,2685,991,Business,Completed,,,,,,,,10/08/2024,05:55:00,,Summer
,,,,,,,,,,,,,19407,2011,2117,1159,Economy,Completed,,,,,,,,10/01/2025,04:13:00,,Winter
,,,,,,,,,,,,,19408,2005,310,1397,Economy,Cancelled,,,,,,,,03/09/2024,12:06:00,,Autumn
,,,,,,,,,,,,,19409,2254,3279,347,Economy,Cancelled,,,,,,,,01/04/2025,11:20:00,,Spring
,,,,,,,,,,,,,19410,3275,128,100,Business,Cancelled,,,,,,,,12/03/2024,18:24:00,,Spring
,,,,,,,,,,,,,19411,2132,3614,416,Business,Completed,,,,,,,,13/01/2025,17:49:00,,Winter
,,,,,,,,,,,,,19412,2980,3750,368,Economy,Cancelled,,,,,,,,04/10/2024,17:52:00,,Autumn
,,,,,,,,,,,,,19413,2791,3669,1395,Economy,Completed,,,,,,,,16/02/2025,13:29:00,,Winter
,,,,,,,,,,,,,19414,3524,1797,1026,Business,Completed,,,,,,,,19/11/2024,23:50:00,,Autumn
,,,,,,,,,,,,,19415,4518,1841,1200,Economy,Completed,,,,,,,,06/08/2024,21:46:00,,Summer
,,,,,,,,,,,,,19416,3432,2405,922,Economy,No-show,,,,,,,,29/10/2025,07:52:00,,Autumn
,,,,,,,,,,,,,19417,3366,3097,801,Economy,Completed,,,,,,,,23/06/2024,06:55:00,,Summer
,,,,,,,,,,,,,19418,1511,2007,200,Economy,No-show,,,,,,,,21/06/2025,16:18:00,,Summer
,,,,,,,,,,,,,19419,6920,1900,1267,Business,Completed,,,,,,,,22/11/2025,09:59:00,,Autumn
,,,,,,,,,,,,,19420,6497,2974,855,Business,No-show,,,,,,,,21/02/2025,19:04:00,,Winter
,,,,,,,,,,,,,19421,7518,47,1231,Economy,No-show,,,,,,,,10/10/2025,17:06:00,,Autumn
,,,,,,,,,,,,,19422,2061,2043,1426,Economy,No-show,,,,,,,,17/05/2024,22:19:00,,Spring
,,,,,,,,,,,,,19423,823,2669,1005,Economy,Completed,,,,,,,,29/12/2024,07:39:00,,Winter
,,,,,,,,,,,,,19424,7334,2484,402,Economy,Cancelled,,,,,,,,12/12/2024,20:50:00,,Winter
,,,,,,,,,,,,,19425,4970,3193,693,Business,No-show,,,,,,,,11/01/2024,01:18:00,,Winter
,,,,,,,,,,,,,19426,6531,2607,1165,Business,Completed,,,,,,,,06/12/2024,12:54:00,,Winter
,,,,,,,,,,,,,19427,2671,1565,119,Business,Completed,,,,,,,,05/10/2024,18:14:00,,Autumn
,,,,,,,,,,,,,19428,2482,1345,412,Business,Completed,,,,,,,,16/06/2025,14:55:00,,Summer
,,,,,,,,,,,,,19429,7605,3082,920,Economy,Completed,,,,,,,,04/12/2025,20:20:00,,Winter
,,,,,,,,,,,,,19430,569,131,1341,Business,Cancelled,,,,,,,,13/04/2024,00:57:00,,Spring
,,,,,,,,,,,,,19431,1551,732,263,Economy,Completed,,,,,,,,26/08/2024,10:23:00,,Summer
,,,,,,,,,,,,,19432,3150,3220,248,Economy,Completed,,,,,,,,06/12/2024,00:47:00,,Winter
,,,,,,,,,,,,,19433,6975,3589,1322,Economy,Completed,,,,,,,,11/12/2024,20:08:00,,Winter
,,,,,,,,,,,,,19434,87,2509,601,Economy,Completed,,,,,,,,02/08/2025,13:58:00,,Summer
,,,,,,,,,,,,,19435,3440,1553,771,Economy,Completed,,,,,,,,06/12/2024,02:44:00,,Winter
,,,,,,,,,,,,,19436,1254,2670,139,Economy,Cancelled,,,,,,,,06/02/2024,22:34:00,,Winter
,,,,,,,,,,,,,19437,7376,30,1054,Business,Completed,,,,,,,,04/07/2025,05:29:00,,Summer
,,,,,,,,,,,,,19438,1370,3011,719,Economy,Cancelled,,,,,,,,16/10/2025,19:04:00,,Autumn
,,,,,,,,,,,,,19439,6556,966,1189,Business,Cancelled,,,,,,,,19/01/2025,03:32:00,,Winter
,,,,,,,,,,,,,19440,2836,3639,1351,Economy,Completed,,,,,,,,10/04/2025,08:26:00,,Spring
,,,,,,,,,,,,,19441,2448,2706,309,Business,Completed,,,,,,,,13/06/2024,15:15:00,,Summer
,,,,,,,,,,,,,19442,2404,1962,730,Business,Completed,,,,,,,,09/07/2024,13:20:00,,Summer
,,,,,,,,,,,,,19443,2596,2263,404,Economy,Completed,,,,,,,,15/07/2024,02:47:00,,Summer
,,,,,,,,,,,,,19444,2200,3686,307,Economy,Completed,,,,,,,,30/11/2024,16:34:00,,Autumn
,,,,,,,,,,,,,19445,7462,229,1319,Economy,Completed,,,,,,,,27/11/2025,13:49:00,,Autumn
